id;merchant_reference;amount;created_at
3605fdaa030d;hilpert_senger;194.46;2023-09-29
1b98f8bcae8c;hilpert_senger;454.66;2023-09-29
12b08f21e269;hilpert_senger;271.42;2023-09-29
990bcab3c698;hilpert_senger;138.64;2023-09-29
188e6c5c804f;hilpert_senger;70.86;2023-09-29
05b3534a124d;hilpert_senger;309.27;2023-09-29
07e4419532aa;hilpert_senger;218.01;2023-09-29
48ef03e3bf27;hilpert_senger;439.12;2023-09-29
b164439a49a0;hilpert_senger;473.85;2023-09-29
f412ba14bb4b;hilpert_senger;319.02;2023-09-29
1f3eef92e63f;hilpert_senger;199.66;2023-09-29
a7c70bb2f826;hilpert_senger;214.22;2023-09-29
c66df21c0b2d;hilpert_senger;315.32;2023-09-29
7664e48a5b00;hilpert_senger;122.32;2023-09-29
fd2fd55a1e73;hilpert_senger;321.05;2023-09-29
007df5976a44;hilpert_senger;373.6;2023-09-29
6bf94202e93d;hilpert_senger;348.49;2023-09-29
63898a813085;hilpert_senger;170.24;2023-09-29
39aee22eac2a;hilpert_senger;228.69;2023-09-29
86da23f96d07;hilpert_senger;253.39;2023-09-29
b80593913a0f;hilpert_senger;440.2;2023-09-29
b6b850b08e38;hilpert_senger;189.31;2023-09-29
877f5494aaab;hilpert_senger;396.54;2023-09-29
dc3549c16d6c;hilpert_senger;463.22;2023-09-29
220344b13be3;hilpert_senger;34.07;2023-09-29
91fefb443dff;hilpert_senger;418.58;2023-09-29
a9d270014429;hilpert_senger;180.39;2023-09-29
63e3d87a63da;hilpert_senger;485.41;2023-09-29
1f80dda45f9a;hilpert_senger;481.86;2023-09-29
166e1ab5acef;hilpert_senger;244.94;2023-09-29
a4279ed372c1;hilpert_senger;429.58;2023-09-29
6de6743b0f46;hilpert_senger;251.53;2023-09-29
73dd480c228a;hilpert_senger;68.19;2023-09-29
c154c1bf76ea;hilpert_senger;334.23;2023-09-29
91bf4f4d6148;hilpert_senger;412.02;2023-09-29
6e95c78083ac;hilpert_senger;371.93;2023-09-29
4c5cde3feac2;hilpert_senger;234.3;2023-09-29
aa13832ca6b4;hilpert_senger;429.89;2023-09-29
6bd71ec9c4bd;hilpert_senger;253.45;2023-09-29
d7b1f6848c6b;hilpert_senger;498.14;2023-09-29
bbef31a7c90d;hilpert_senger;105.78;2023-09-29
eaf06efb849f;hilpert_senger;49.21;2023-09-29
b17771e5d290;hilpert_senger;105.16;2023-09-29
818abf6ba475;hilpert_senger;108.08;2023-09-29
6ee706c269da;hilpert_senger;132.04;2023-09-29
9a1fac7b2829;hilpert_senger;87.16;2023-09-29
8dc9151ddb67;hilpert_senger;386.55;2023-09-29
7ac7aaeb05c0;hilpert_senger;181.69;2023-09-29
c239a9a251a2;hilpert_senger;231.81;2023-09-29
39f7f8c19c92;hilpert_senger;266.01;2023-09-29
e83d38badd35;hilpert_senger;394.17;2023-09-29
549861b8ddf0;hilpert_senger;32.78;2023-09-29
db378c16bde0;hilpert_senger;304.09;2023-09-29
4085f7100c6d;hilpert_senger;480.62;2023-09-29
2ebcbb9cf18e;hilpert_senger;392.24;2023-09-29
b71359080408;hilpert_senger;265.41;2023-09-29
676074c08611;hilpert_senger;324.26;2023-09-29
df93792f459e;hilpert_senger;141.37;2023-09-29
e18303be390e;hilpert_senger;154.32;2023-09-29
c5cc81d6c0ec;hilpert_senger;264.33;2023-09-29
f5156f0acfe4;hilpert_senger;356.11;2023-09-29
5083e13c5ed9;hilpert_senger;339.78;2023-09-29
1641b516ce99;hilpert_senger;382.76;2023-09-29
5ef345c54beb;hilpert_senger;304.59;2023-09-29
ac1c6b16d4bf;hilpert_senger;96.31;2023-09-29
3536783e3208;hilpert_senger;443.81;2023-09-29
224fe70b56df;hilpert_senger;130.84;2023-09-29
9b065f89e97f;hilpert_senger;80.9;2023-09-29
f6189316fd91;hilpert_senger;138.06;2023-09-29
dd3fedd56f12;hilpert_senger;227.7;2023-09-29
4ffb5f8bf0b4;hilpert_senger;239.15;2023-09-29
a914ed87b72e;hilpert_senger;162.72;2023-09-29
2e0e9a258716;hilpert_senger;426.49;2023-09-29
128ef48e801c;hilpert_senger;234.45;2023-09-29
4bbe99c44795;hilpert_senger;192.73;2023-09-29
5821244abcef;hilpert_senger;169.64;2023-09-29
6e2e970461e6;hilpert_senger;399.86;2023-09-29
0286a0d2c4b4;hilpert_senger;357.36;2023-09-29
a3545855464b;hilpert_senger;64.05;2023-09-29
747fca9e447d;hilpert_senger;382.58;2023-09-29
d535140ebe33;hilpert_senger;196.42;2023-09-29
aa0e80112472;hilpert_senger;270.89;2023-09-29
b7279c50e7df;hilpert_senger;444.58;2023-09-29
450c19e81da7;hilpert_senger;361.36;2023-09-29
4839e74f75b0;hilpert_senger;51.94;2023-09-29
ca46d38de6d8;hilpert_senger;294.53;2023-09-29
933ebb75f442;hilpert_senger;63.84;2023-09-29
7b7e96e2f7af;hilpert_senger;242.81;2023-09-29
8f2fd616a99e;hilpert_senger;190.59;2023-09-29
e3cbc97f65d4;hilpert_senger;462.04;2023-09-29
1e0a605a275d;hilpert_senger;52.79;2023-09-29
7bf9c808fc54;hilpert_senger;262.67;2023-09-29
c73fae651035;hilpert_senger;327.67;2023-09-29
d3834ef589cb;hilpert_senger;264.03;2023-09-29
b33dff21aa2d;hilpert_senger;330.51;2023-09-29
c1c5f472fcea;hilpert_senger;320.15;2023-09-29
9c35b7062341;hilpert_senger;41.41;2023-09-29
81119d326119;hilpert_senger;76.48;2023-09-29
fdf2f3cd5ed0;hilpert_senger;317.99;2023-09-29
08daef52207a;hilpert_senger;114.82;2023-09-29
063f6bf6cd87;hilpert_senger;44.72;2023-09-29
6e64ec9669a5;hilpert_senger;208.44;2023-09-29
b0a19a2b2f68;hilpert_senger;407.71;2023-09-29
a3e6b4376fdb;hilpert_senger;255.98;2023-09-29
4cefce6d8c90;hilpert_senger;241.85;2023-09-29
9d5c861cf3bb;hilpert_senger;403.75;2023-09-29
db24b16fe641;hilpert_senger;471.87;2023-09-29
765a3c5d8606;hilpert_senger;323.3;2023-09-29
860aa68bb8a7;hilpert_senger;337.29;2023-09-29
debae6146431;hilpert_senger;126.92;2023-09-29
f4ae48eb9be0;hilpert_senger;247.87;2023-09-29
3e7135a03b25;hilpert_senger;72.06;2023-09-29
bab8d6a94884;hilpert_senger;467.83;2023-09-29
3b7fec5960f8;hilpert_senger;475.91;2023-09-29
8e2c08eeaf54;hilpert_senger;54.7;2023-09-29
64880dc5b116;hilpert_senger;380.84;2023-09-29
7223532e354d;hilpert_senger;482.69;2023-09-29
69b659960438;hilpert_senger;335.81;2023-09-29
ea75a5166cde;hilpert_senger;486.68;2023-09-29
a6f019aa56df;hilpert_senger;271.14;2023-09-29
b308bc885220;hilpert_senger;139.6;2023-09-29
3898865c0931;hilpert_senger;471.66;2023-09-29
2555f14a4982;hilpert_senger;140.24;2023-09-29
e0823b422117;hilpert_senger;57.35;2023-09-29
d4c94ded1a9c;hilpert_senger;434.49;2023-09-29
17fa80f61b97;hilpert_senger;114.04;2023-09-29
00290ff5a06c;hilpert_senger;256.88;2023-09-29
0ebd17d6dcea;hilpert_senger;391.55;2023-09-29
82e7dfdacfb7;hilpert_senger;232.14;2023-09-29
13c9ff9957bd;hilpert_senger;195.72;2023-09-29
0b077420d3e3;hilpert_senger;435.96;2023-09-29
e16dc59cb39f;hilpert_senger;254.59;2023-09-29
1d0767f29d74;hilpert_senger;204.84;2023-09-29
94180be50d97;hilpert_senger;434.66;2023-09-29
b45c3f39e2b6;hilpert_senger;422.04;2023-09-29
b6c4ed0fb004;hilpert_senger;358.8;2023-09-29
caeb476a6ca4;hilpert_senger;189.1;2023-09-29
488ab83783b3;hilpert_senger;168.4;2023-09-29
83ae9dddbf17;hilpert_senger;93.95;2023-09-29
a163c095fcc4;hilpert_senger;95.71;2023-09-29
715fb786ec29;hilpert_senger;243.15;2023-09-29
88ae8737a4c3;hilpert_senger;241.87;2023-09-29
aa168003bf71;hilpert_senger;77.85;2023-09-29
28e717dde51b;hilpert_senger;200.51;2023-09-29
c3ce182c847b;hilpert_senger;154.41;2023-09-29
1bc716bf7fcf;hilpert_senger;258.16;2023-09-29
bf82971b40cf;hilpert_senger;287.64;2023-09-29
2348fcd59c40;hilpert_senger;87.1;2023-09-29
0916d6fb9322;hilpert_senger;368.58;2023-09-29
27271345b5eb;hilpert_senger;60.55;2023-09-29
a687eee3da1e;hilpert_senger;472.91;2023-09-29
3d18cdf6e1d1;hilpert_senger;206.08;2023-09-29
665c0b27b357;hilpert_senger;84.17;2023-09-29
808ecb6de52f;hilpert_senger;139.56;2023-09-29
4da5cd0c97b5;hilpert_senger;317.48;2023-09-29
de5839427cd2;hilpert_senger;338.47;2023-09-29
2218ad821c13;hilpert_senger;402.69;2023-09-29
943c4de4ab3e;hilpert_senger;62.48;2023-09-29
cb9b26bc0deb;hilpert_senger;256.7;2023-09-29
9fbb465c1ec7;hilpert_senger;350.09;2023-09-29
44220f3b38b9;hilpert_senger;261.55;2023-09-29
1d64b9301876;hilpert_senger;346.85;2023-09-29
be2112f935ca;hilpert_senger;299.65;2023-09-29
707829d62133;hilpert_senger;132.58;2023-09-29
41b260f78369;hilpert_senger;430.88;2023-09-29
4bf4f7ba8c94;hilpert_senger;436.44;2023-09-29
2a68d2ce364e;hilpert_senger;323.99;2023-09-29
02b6e03611ed;hilpert_senger;310.68;2023-09-29
667510d89903;hilpert_senger;452.79;2023-09-29
1b0ac25b51f0;hilpert_senger;33.64;2023-09-29
f907ad5ea160;hilpert_senger;487.33;2023-09-29
7fb3d3ffe4f6;hilpert_senger;163.47;2023-09-29
8d43928aca48;hilpert_senger;233.41;2023-09-29
018320f0ab0a;hilpert_senger;85.93;2023-09-29
51e41dda16a6;hilpert_senger;105.82;2023-09-29
bd96e9eca99b;hilpert_senger;73.06;2023-09-29
2ba7c034b077;hilpert_senger;429.57;2023-09-29
5a1c34e5ef91;hilpert_senger;247.24;2023-09-29
ee90bc7e4051;hilpert_senger;126.64;2023-09-29
c66ee175747f;hilpert_senger;391.14;2023-09-29
9551d4d17799;hilpert_senger;291.81;2023-09-29
9fd28869d7c6;hilpert_senger;408.74;2023-09-29
82ec8e60de13;hilpert_senger;48.07;2023-09-29
c4aea4d831c0;hilpert_senger;172.29;2023-09-29
71c2086cff1c;hilpert_senger;143.68;2023-09-29
2de0ba0e7346;hilpert_senger;480.81;2023-09-29
74824cc8afaa;hilpert_senger;464.0;2023-09-29
73faf5b9dd7e;hilpert_senger;344.33;2023-09-29
406a85fc1f2e;hilpert_senger;275.36;2023-09-29
882823fe65f4;hilpert_senger;432.67;2023-09-29
4110daef86bd;hilpert_senger;261.07;2023-09-29
252cf8f3fc5b;hilpert_senger;316.19;2023-09-29
97c6699c5853;hilpert_senger;346.99;2023-09-29
7859bc429d9a;hilpert_senger;138.57;2023-09-29
174afcb97432;hilpert_senger;222.02;2023-09-29
cef45807fb43;hilpert_senger;478.45;2023-09-29
1b30ad70b44a;hilpert_senger;360.8;2023-09-29
9cb7d094cf9e;hilpert_senger;34.3;2023-09-29
6653df4a4131;hilpert_senger;263.77;2023-09-29
dab6e5fd92f2;hilpert_senger;383.38;2023-09-29
8d86220e6217;hilpert_senger;300.36;2023-09-29
de8f6a97b278;hilpert_senger;240.6;2023-09-29
b1ea30272870;hilpert_senger;120.15;2023-09-29
aa572d1000b2;hilpert_senger;354.65;2023-09-29
a733e8034f35;hilpert_senger;259.46;2023-09-29
6fe23630948e;hilpert_senger;293.85;2023-09-29
e3ebfaff6f05;hilpert_senger;280.56;2023-09-29
5eae37da164b;hilpert_senger;128.31;2023-09-29
09e51e4f8166;hilpert_senger;185.33;2023-09-29
4e7cf8156acd;hilpert_senger;492.23;2023-09-29
a1889f07dcae;hilpert_senger;133.33;2023-09-29
e47c6e7f1fdc;hilpert_senger;356.41;2023-09-29
f75de19e0467;hilpert_senger;227.27;2023-09-29
35a9ef991b53;hilpert_senger;121.98;2023-09-29
580bae19b111;hilpert_senger;61.22;2023-09-30
ccbfe7c57581;hilpert_senger;76.94;2023-09-30
564eee78d230;hilpert_senger;204.9;2023-09-30
34179cfdd12b;hilpert_senger;361.77;2023-09-30
20b4c3e34ec1;hilpert_senger;281.29;2023-09-30
44e8c78c2789;hilpert_senger;186.53;2023-09-30
8e6616bb1b43;hilpert_senger;215.03;2023-09-30
90c8708341d2;hilpert_senger;95.74;2023-09-30
5458e22e7585;hilpert_senger;376.46;2023-09-30
d633712aa923;hilpert_senger;104.13;2023-09-30
82d16922b9f7;hilpert_senger;381.05;2023-09-30
edbc52b71ec3;hilpert_senger;265.94;2023-09-30
3d1bafeaef81;hilpert_senger;356.31;2023-09-30
0c76b32a0ffc;hilpert_senger;116.63;2023-09-30
9636659efc4c;hilpert_senger;163.35;2023-09-30
778654a2f9af;hilpert_senger;414.83;2023-09-30
852b4b676add;hilpert_senger;304.96;2023-09-30
6ce11ac12ac5;hilpert_senger;150.73;2023-09-30
3234dd2c29fe;hilpert_senger;279.06;2023-09-30
065ae5aa5888;hilpert_senger;68.92;2023-09-30
3219ec157c70;hilpert_senger;490.27;2023-09-30
4b3f8fe31077;hilpert_senger;447.63;2023-09-30
349f97d1758f;hilpert_senger;245.12;2023-09-30
720465f4871b;hilpert_senger;48.31;2023-09-30
5232b47d3640;hilpert_senger;249.49;2023-09-30
79d461de3b8e;hilpert_senger;306.03;2023-09-30
1accfe6bff49;hilpert_senger;488.47;2023-09-30
67ee6d1f30fd;hilpert_senger;404.52;2023-09-30
1a7aeff19ba8;hilpert_senger;179.64;2023-09-30
61cb916051d4;hilpert_senger;488.77;2023-09-30
481d5b0a8b5e;hilpert_senger;160.81;2023-09-30
08c5cea26531;hilpert_senger;152.69;2023-09-30
b50f814306db;hilpert_senger;112.2;2023-09-30
af0f464f097e;hilpert_senger;459.56;2023-09-30
1ec99ff25b42;hilpert_senger;158.3;2023-09-30
251434f7afec;hilpert_senger;481.99;2023-09-30
a7e34000abd4;hilpert_senger;82.27;2023-09-30
f77aa5ca09a3;hilpert_senger;149.85;2023-09-30
d672cd6e8226;hilpert_senger;117.5;2023-09-30
eab04b0f40c6;hilpert_senger;222.74;2023-09-30
fc4b3c12f111;hilpert_senger;52.13;2023-09-30
7e2ad6211b39;hilpert_senger;497.16;2023-09-30
893d7fcb53b1;hilpert_senger;32.77;2023-09-30
23145959f50e;hilpert_senger;448.91;2023-09-30
543d87c61e0f;hilpert_senger;173.87;2023-09-30
be52c382ecc3;hilpert_senger;499.11;2023-09-30
f55be71618f0;hilpert_senger;382.23;2023-09-30
be4cfc6b9af0;hilpert_senger;100.41;2023-09-30
231362f6ccc1;hilpert_senger;306.56;2023-09-30
0315fa5fc9e3;hilpert_senger;318.4;2023-09-30
298475649090;hilpert_senger;496.37;2023-09-30
55e06127bc4b;hilpert_senger;387.62;2023-09-30
cab1fedd3e88;hilpert_senger;494.61;2023-09-30
9a10f6d8c273;hilpert_senger;402.94;2023-09-30
637872fadfc3;hilpert_senger;86.16;2023-09-30
14c269a87ef7;hilpert_senger;157.41;2023-09-30
e715d83f91b6;hilpert_senger;399.88;2023-09-30
4998217258d6;hilpert_senger;307.37;2023-09-30
5d6629a5cd80;hilpert_senger;450.35;2023-09-30
11c211b8ca84;hilpert_senger;32.2;2023-09-30
e22191cb4732;hilpert_senger;365.33;2023-09-30
fc35907a1311;hilpert_senger;304.72;2023-09-30
659c6cf1292b;hilpert_senger;65.97;2023-09-30
97c2aaaa36e5;hilpert_senger;36.4;2023-09-30
a3c4f9be53b0;hilpert_senger;227.39;2023-09-30
21d161f3b731;hilpert_senger;493.19;2023-09-30
7a8c1ef6edea;hilpert_senger;190.7;2023-09-30
ca6e237779dc;hilpert_senger;78.51;2023-09-30
960127570d68;hilpert_senger;95.9;2023-09-30
755d9195713d;hilpert_senger;259.31;2023-09-30
f6b262a81f3c;hilpert_senger;489.19;2023-09-30
dafda6c31778;hilpert_senger;180.65;2023-09-30
e64fc2aba86c;hilpert_senger;96.43;2023-09-30
39d82ebcec72;hilpert_senger;481.29;2023-09-30
2b39f6affe0e;hilpert_senger;133.09;2023-09-30
fe9d5928cc85;hilpert_senger;126.54;2023-09-30
a6883b8a4407;hilpert_senger;121.67;2023-09-30
22cf92baa70d;hilpert_senger;278.26;2023-09-30
540fdcc1c859;hilpert_senger;83.96;2023-09-30
48a4c84214c2;hilpert_senger;431.53;2023-09-30
3de417800d62;hilpert_senger;170.62;2023-09-30
c9111fd503d4;hilpert_senger;408.39;2023-09-30
74afee01ddc9;hilpert_senger;423.81;2023-09-30
f3b9edc37695;hilpert_senger;160.64;2023-09-30
e2a4d81aac4e;hilpert_senger;66.89;2023-09-30
b8c88651f4e0;hilpert_senger;119.75;2023-09-30
ef434f553fb2;hilpert_senger;260.0;2023-09-30
4b1868c4d0f4;hilpert_senger;265.4;2023-09-30
0971c9a24358;hilpert_senger;483.95;2023-09-30
7594c7391deb;hilpert_senger;170.34;2023-09-30
2df35ca8eadd;hilpert_senger;450.2;2023-09-30
6c16a7db2eba;hilpert_senger;464.19;2023-09-30
7478a4e53856;hilpert_senger;215.42;2023-09-30
c62b66fdb104;hilpert_senger;183.38;2023-09-30
58064be968d7;hilpert_senger;138.44;2023-09-30
692b15471aa8;hilpert_senger;359.58;2023-09-30
99b345c29c5c;hilpert_senger;71.57;2023-09-30
b0d60c819738;hilpert_senger;307.88;2023-09-30
181aa9368306;hilpert_senger;454.54;2023-09-30
48bb22e8d738;hilpert_senger;78.85;2023-09-30
425cc2a0fe8b;hilpert_senger;302.79;2023-09-30
bc6dc72e494d;hilpert_senger;84.12;2023-09-30
a9f982f57e3c;hilpert_senger;71.03;2023-09-30
bf99cd4b8fb2;hilpert_senger;92.84;2023-09-30
0e552dea40c8;hilpert_senger;360.26;2023-09-30
a266457b5779;hilpert_senger;101.17;2023-09-30
faa1ee0d843b;hilpert_senger;290.3;2023-09-30
3737ff7af2bd;hilpert_senger;191.9;2023-09-30
8805dd97433d;hilpert_senger;325.88;2023-09-30
e8f93cc8e3cd;hilpert_senger;304.33;2023-09-30
739c8523b5d2;hilpert_senger;90.43;2023-09-30
b495d0cc50a4;hilpert_senger;246.06;2023-09-30
b1954d2b7dd0;hilpert_senger;30.1;2023-09-30
fd7bdf52a2c9;hilpert_senger;90.65;2023-09-30
cfa768143609;hilpert_senger;58.93;2023-09-30
958b01c998c1;hilpert_senger;238.94;2023-09-30
e3100d7cc2e4;hilpert_senger;294.67;2023-09-30
e32917ea664c;hilpert_senger;407.22;2023-09-30
481d72cf21af;hilpert_senger;367.35;2023-09-30
e45a6ad03e20;hilpert_senger;59.57;2023-09-30
9e1b436e330c;hilpert_senger;343.24;2023-09-30
424d80a440cd;hilpert_senger;98.28;2023-09-30
76f1a35e5ae9;hilpert_senger;417.77;2023-09-30
fe695219a8c3;hilpert_senger;109.04;2023-09-30
c9e121207f68;hilpert_senger;54.41;2023-09-30
1fe82a712c87;hilpert_senger;192.7;2023-09-30
2d64d2c574b6;hilpert_senger;427.98;2023-09-30
d72f9aad1a44;hilpert_senger;285.13;2023-09-30
3ac911325918;hilpert_senger;169.19;2023-09-30
c7c26cade738;hilpert_senger;270.91;2023-09-30
da78cf808fd4;hilpert_senger;38.94;2023-09-30
b100b715e609;hilpert_senger;188.01;2023-09-30
be10d28b7406;hilpert_senger;387.58;2023-09-30
68a791f2e368;hilpert_senger;253.3;2023-09-30
835cd5ea1561;hilpert_senger;421.74;2023-09-30
837a7575e42e;hilpert_senger;42.12;2023-09-30
6ee8f8a85e89;hilpert_senger;229.18;2023-09-30
5f269c317b5b;hilpert_senger;59.74;2023-09-30
5c499b7c2dc0;hilpert_senger;438.7;2023-09-30
e60e8ed5097e;hilpert_senger;342.36;2023-09-30
e379fbefac3f;hilpert_senger;47.72;2023-09-30
e6b2533261cf;hilpert_senger;392.98;2023-09-30
8424dcde802f;hilpert_senger;147.36;2023-09-30
9af077df7950;hilpert_senger;267.71;2023-09-30
ccea6fddd36d;hilpert_senger;119.85;2023-09-30
d3a05f0bfddf;hilpert_senger;306.8;2023-09-30
9d8da52fe79f;hilpert_senger;51.75;2023-09-30
91eb2689d3d0;hilpert_senger;319.14;2023-09-30
9e0af411e9e8;hilpert_senger;379.64;2023-09-30
400f346beff5;hilpert_senger;31.5;2023-09-30
8450385712bb;hilpert_senger;377.99;2023-09-30
09e0a47eb5df;hilpert_senger;195.29;2023-09-30
0a754841e453;hilpert_senger;261.81;2023-09-30
93f96b80fa5b;hilpert_senger;142.8;2023-09-30
0cad2e29292e;hilpert_senger;119.58;2023-09-30
0051404fd965;hilpert_senger;411.16;2023-09-30
a426aea0e2df;hilpert_senger;150.45;2023-09-30
06fac978fed4;hilpert_senger;139.52;2023-09-30
0b28a4825413;hilpert_senger;333.71;2023-09-30
927eb238cfcb;hilpert_senger;419.86;2023-09-30
3f77b53b85b7;hilpert_senger;38.38;2023-09-30
9fe4755fdea3;hilpert_senger;340.92;2023-09-30
9cec768202f8;hilpert_senger;337.66;2023-09-30
f39218404155;hilpert_senger;160.22;2023-09-30
e72037e5e7dd;hilpert_senger;490.84;2023-09-30
5eb75fab3c09;hilpert_senger;234.42;2023-09-30
de1dc5f8f3e6;hilpert_senger;91.24;2023-09-30
7fd9078e59ce;hilpert_senger;55.32;2023-09-30
dfc40e8a1026;hilpert_senger;61.04;2023-09-30
d9aeefbf3331;hilpert_senger;250.88;2023-09-30
544987f214c4;hilpert_senger;371.62;2023-09-30
28802f5dc5a2;hilpert_senger;244.49;2023-09-30
189a6d294f58;hilpert_senger;203.75;2023-09-30
9c59436459f7;hilpert_senger;366.67;2023-09-30
75d64eef0acf;hilpert_senger;65.93;2023-09-30
401fd08a4b79;hilpert_senger;115.44;2023-09-30
1e9bfa7569f8;hilpert_senger;43.96;2023-09-30
f05391959eef;hilpert_senger;410.84;2023-09-30
ada38d73833d;hilpert_senger;169.08;2023-09-30
15b0b135b046;hilpert_senger;370.5;2023-09-30
2730ebe83bf4;hilpert_senger;423.46;2023-09-30
86133185d631;hilpert_senger;213.47;2023-09-30
1a8c29dbc843;hilpert_senger;412.2;2023-09-30
cdfb021b768a;hilpert_senger;229.73;2023-09-30
3fc24b44c760;hilpert_senger;246.58;2023-09-30
df3a5111cf02;hilpert_senger;486.32;2023-09-30
f0dd90d63680;hilpert_senger;227.42;2023-09-30
fe30d39575c9;hilpert_senger;324.95;2023-09-30
fa9c38348c29;hilpert_senger;408.58;2023-09-30
0b48f3be6408;hilpert_senger;277.08;2023-09-30
7399712ee25e;hilpert_senger;45.88;2023-09-30
acea96962477;hilpert_senger;316.8;2023-09-30
7d866f187888;hilpert_senger;97.0;2023-09-30
ae0a99b0d32b;hilpert_senger;216.09;2023-09-30
b255ad355775;hilpert_senger;452.9;2023-09-30
44a89190c27f;hilpert_senger;411.8;2023-09-30
35064392a6c4;hilpert_senger;371.5;2023-09-30
2d7ecf223c36;hilpert_senger;198.7;2023-09-30
4b36fb04b587;hilpert_senger;372.66;2023-09-30
ac40fe52d663;hilpert_senger;396.95;2023-09-30
b27c874558f1;hilpert_senger;286.14;2023-09-30
e3c0ced30901;hilpert_senger;198.69;2023-09-30
49f298337578;hilpert_senger;237.7;2023-09-30
d38396915831;hilpert_senger;192.08;2023-09-30
33268449a025;hilpert_senger;353.3;2023-09-30
8b17b76f7c76;hilpert_senger;313.46;2023-09-30
e1021595f176;hilpert_senger;272.29;2023-09-30
7ae51b9ee90d;hilpert_senger;105.2;2023-09-30
5b95a6de63f1;hilpert_senger;328.28;2023-09-30
3a3df5af8ffe;hilpert_senger;313.78;2023-09-30
9d89b6301a5f;hilpert_senger;281.13;2023-09-30
b3dba694ce12;hilpert_senger;258.99;2023-09-30
aec4c07e7291;hilpert_senger;215.11;2023-09-30
6a808390ddc4;hilpert_senger;355.9;2023-09-30
c91901ba2dd8;hilpert_senger;329.85;2023-09-30
c20c4724e651;hilpert_senger;135.43;2023-09-30
bcf7f24c0a50;hilpert_senger;256.38;2023-09-30
1933607cdf7a;hilpert_senger;141.59;2023-09-30
41852c29c93b;hilpert_senger;390.85;2023-09-30
13a143c25a5b;hilpert_senger;448.4;2023-09-30
0f7869687ec8;hilpert_senger;208.82;2023-09-30
871959d58445;hilpert_senger;346.8;2023-09-30
ff04160a7f3f;hilpert_senger;69.52;2023-09-30
81c8937071c3;hilpert_senger;474.76;2023-10-01
d50b3bf549c6;hilpert_senger;219.39;2023-10-01
846928fcc589;hilpert_senger;386.39;2023-10-01
839dce6cfe89;hilpert_senger;388.34;2023-10-01
78a9be9f3f2b;hilpert_senger;169.33;2023-10-01
af513d366f41;hilpert_senger;455.91;2023-10-01
249f5a0b8556;hilpert_senger;259.53;2023-10-01
f55ab520b4fe;hilpert_senger;124.25;2023-10-01
de1a1a7e83f6;hilpert_senger;189.59;2023-10-01
6b89806b106a;hilpert_senger;150.34;2023-10-01
9c685bf2288e;hilpert_senger;45.79;2023-10-01
24ad0134342b;hilpert_senger;148.99;2023-10-01
e8d73dc9d91a;hilpert_senger;209.86;2023-10-01
80f34f4d82ad;hilpert_senger;181.32;2023-10-01
37a4d4de7fab;hilpert_senger;66.78;2023-10-01
f3b12a10db85;hilpert_senger;202.07;2023-10-01
eb637bc8a80a;hilpert_senger;267.47;2023-10-01
19f80960896b;hilpert_senger;199.11;2023-10-01
67763213184f;hilpert_senger;57.48;2023-10-01
b278f6c016ed;hilpert_senger;345.66;2023-10-01
7d3a85ef1856;hilpert_senger;32.45;2023-10-01
7517715537c3;hilpert_senger;321.22;2023-10-01
da88acde866c;hilpert_senger;77.29;2023-10-01
a8432b90ba6d;hilpert_senger;276.2;2023-10-01
fd08dcf97214;hilpert_senger;57.39;2023-10-01
c1e6da3b1268;hilpert_senger;249.3;2023-10-01
7d7c4b2887ec;hilpert_senger;127.06;2023-10-01
f0ab3f8ce1e1;hilpert_senger;370.15;2023-10-01
2f38d63f423a;hilpert_senger;315.04;2023-10-01
9ccbb1a361f7;hilpert_senger;401.16;2023-10-01
9af012064ee1;hilpert_senger;397.96;2023-10-01
06b4db6fbc91;hilpert_senger;396.03;2023-10-01
898f64eb3b67;hilpert_senger;287.4;2023-10-01
12048417cd15;hilpert_senger;103.06;2023-10-01
b0d8a64fc4aa;hilpert_senger;436.1;2023-10-01
ee2688e3c642;hilpert_senger;497.19;2023-10-01
5736635e808f;hilpert_senger;264.22;2023-10-01
e950d961de86;hilpert_senger;406.45;2023-10-01
55a667d0f8ce;hilpert_senger;83.63;2023-10-01
80a4b087f7a2;hilpert_senger;122.46;2023-10-01
bdbd897391a7;hilpert_senger;347.63;2023-10-01
e7202e5e46f8;hilpert_senger;378.23;2023-10-01
470dd81f16ab;hilpert_senger;281.82;2023-10-01
9285fe675ece;hilpert_senger;77.22;2023-10-01
902096295a04;hilpert_senger;149.83;2023-10-01
a7a911be2686;hilpert_senger;491.19;2023-10-01
f188997dd47c;hilpert_senger;160.82;2023-10-01
b5e2a256a1d0;hilpert_senger;412.14;2023-10-01
83e77ffeec21;hilpert_senger;187.25;2023-10-01
1e2751b7f4a3;hilpert_senger;144.03;2023-10-01
9dc8c0854527;hilpert_senger;44.04;2023-10-01
ffc974a68f23;hilpert_senger;305.06;2023-10-01
88bb1a5979bb;hilpert_senger;44.75;2023-10-01
d5c7a127b10b;hilpert_senger;202.7;2023-10-01
f4eea3af368e;hilpert_senger;362.85;2023-10-01
75662e2e35e2;hilpert_senger;329.23;2023-10-01
f5f6fc13c28a;hilpert_senger;168.86;2023-10-01
4c6d5bda38a3;hilpert_senger;451.0;2023-10-01
3a0667196d04;hilpert_senger;155.15;2023-10-01
b29301a8acba;hilpert_senger;61.24;2023-10-01
f1f510d72210;hilpert_senger;435.51;2023-10-01
